name;time_p;time_s;cpi_ratio;
/usr/lib/x86_64-linux-gnu/libc.so.6;55.017322540283;29.335081100464;;
/home/sofiane/AOC/tp-rendu/aoc-tp-2/opt1-scanf/binaries/opt1.o;44.983360290527;23.985000610352;;
